text,label,rate
moi nguoi anh toi dua len ne mac co 1 lan chua kip giat thun det tren ren dut het tron chac dem quang sot rac chu co giat cung ko mac duoc nua may cong chi roi ra la thun dut dut do mm shop nay lua dao,NEG,1
mua 10 lan nhu 1,POS,4
giao hang sieu nhanh luon y,NEG,1
thoi gian giao hang rat nhanh,POS,4
dong goi san pham rat dep va chac chan rat dang tien,POS,5
chat tam dc mau ma dc nhung sp bi rach nhe lan sau shop nho kiem tra can than nhe,NEU,3
thoi gian giao nhanh,POS,5
tu van rat cu the dem lai gia thanh hop li cho khach,POS,5
hang nhu hinh,POS,4
hoi tiec 1 chut,NEU,3
ao day dan mau dep mac len form cung ok,POS,5
size mau nude nho hon size mau den,NEU,3
kb giat co phai mau k nhung thui gia re van vote shop,NEU,3
chat luong san pham tuyet voi kieu dang dep hon hinh rat dang tien thoi gian giao hang rat nhanh,POS,5
gia ca chap nhan duoc,POS,4
ao hoi nho chat luong in k dep lam nhung ma gia tien nay thi tot roi,NEU,3
co 1 cho bi den nho khi moi giao o dg ke,NEG,1
sp dong goi can than vai len dep minh rat hai long ve sp,POS,5
dong goi san pham rat dep va chac chan,POS,5
giao hang nhanh va dong goi hang tot,POS,5
chat luong ao kha oke,POS,5
chat luong san pham tuyet voi,POS,5
chat dep,NEG,2
nhung rat dep se ung ho shop dai,POS,4
sh gui tong xoet tong xanh xanh nhu mau nha moi cua m luon thik cuc ki cam on shop nhiu,POS,5
sp rat dep da mem rat thich,POS,5
tam da khong khuyet diem thi ok kiem dau,NEU,3
ao dep lam thich hop vs cac ban mac sexy 1 ti vi phan nach hoi sau vai day mat,POS,5
vote 10 sao hihi thoi gian giao hang rat nhanh,POS,5
chat luong san pham tuyet voi chu shop xinh gai de tinh phuc vu chuyen nghiep,POS,5
chat luong san pham tuyet voi tuy nhien shop dong goi chan qua hop bung tui bung het may la ko ban toi vay ao,NEU,3
san pham cung duoc,POS,4
hang chat dep,POS,4
anh sang tot,NEG,2
vay hoi mong dang om dep,POS,4
ao chat dep mau xinh y anh bo cong cho doi y,POS,5
dong goi san pham rat dep va chac chan thoi gian giao hang rat nhanh ga hoi cay va man lan sau ngon moi lay tiep a,POS,4
cha t luo ng sp ta m duo c,POS,4
giao hang sieu nhanh ao dep hang chuan,POS,5
noi chung la on,POS,4
chat luong san pham k tot,NEG,1
hop phan den tay thi vo tung toe het,NEG,1
giao hang qua than toc,POS,5
moi toi minh dat 2 c mau den thi bi 1 c mau ghi nhg thoi,POS,4
tien nao cua do,NEG,2
ma chuyen sang hong nhiu hon do,NEG,1
hang dep chat ok,POS,5
ao nhu hinh chat so hoi cung ak,NEU,3
thoi gian giao hang hoi lau,NEU,3
kh co cho che luon,POS,5
chat luong san pham tuyet voi,POS,5
shop giao hang nhanh tem mac day du hang nhu hinh,POS,5
may ko dep,NEG,1
cha chat luong san pham tuyet voi,POS,5
ok vua lam shop phuc vu rat tan tinh nua,POS,5
cho them nut minh nua hihi,POS,5
mau sac va mau ao dep nhu hinh,POS,5
chat luong san pham tuyet voi dong goi san pham rat dep va chac chan shop phuc vu rat tot,POS,5
giay cua minh bi o vang nen hoi buon shop a,NEG,2
se ung ho shop nhiu hon,POS,5
day khong chuan tuy nhien bu lai duoc cai chat am kha hay,NEU,3
vay trang hoi mong,NEU,3
minh dat 2 mau hong 1 mau nau ma shop giao 2 mau hong 1 mau trang,NEG,1
form k chuan,NEG,2
ao dep shop phuc vu rat tot thoi gian giao hang rat nhanh,POS,5
vai mong qua a va dang quan khong dep ah mac kho coi lam y,NEG,1
mau hong thi se dep hon,POS,5
chat lieu da rat tot,POS,5
chat luong phu hop voi gia tien,POS,4
dong goi san pham rat dep va chac chan thoi gian giao hang rat nhanh,POS,4
du hang dung mau da dat rat tot,POS,5
shop tu van rat nhiet tinh,POS,5
chuc shop dat hang nke,POS,5
giao hang nhanh nua,POS,5
ao phai mau nhieu,NEG,1
san pham cung tam duoc neu chat vai day hon thi ok boi vi la dam nen mac vao thay hoi mong cam on,POS,4
shop phuc vu rat tot chat duoc,POS,5
cung duoc tay hoi ngan,NEG,2
rong rai thoai mai chat hoi nong ti nhung phu hop mua dong,POS,4
chat luong san pham tuyet voi chat luong san pham tuyet voi vai min mat,POS,5
duoc tang guong nho xinh,POS,4
ao chu nga qua rong va dai,NEG,1
chi chu shop auto cute va tu van nhiet tinh,POS,5
chat luong san pham tuyet voi dong goi san pham rat dep va chac chan rat dang tien thoi gian giao hang rat nhanh,POS,4
ao de p y hi nh dong go i sp ra t chac chan giao hang nhanh chu ra t nhiet tinh minh se uho shop dai dai,NEG,1
nap hoi bi lau,NEU,3
chat luong san pham tuyet voi,POS,4
thanks,POS,5
va i a o so mi hoi mo ng nhung va n de p nhe,POS,4
chat dep lam a,POS,5
shop uy tin,POS,5
qua k om noi chung k phai loai tot,NEG,1
k biet cai nay tac dung thom o dau,NEG,1
shop giao nham mau,NEU,3
chat luong san pham tuyet voi chat luong san pham tuyet voi chat luong san pham tuyet voi chat luong san pham tuyet voi dong goi san pham rat dep va chac chan,POS,5
san pham bi xoa han su dung nap binh o co nem phong co le hang da duoc su dung roi tan dung de ban lai,NEG,1
ko co hag,NEG,1
mua hang lan nao cungz ung y,POS,4
ao dep,POS,4
giay dep em mem co ma giay bi buoc bang day nen hoi mat form,POS,4
da chat luong kem ma giao lai k dung size,NEG,2
that vong vo cung,NEG,1
tien ich,POS,5
nhan duoc hang roi nha shop,POS,5
shop phuc vu rat tot,POS,5
shop phuc vu rat tot sop giao nham mau,POS,5
ao forrm to dep chat dep,POS,5
hang hoi mong a,NEG,2
ao dep lam shop a lai con duoc tang mieng mat na nua,POS,5
chat luong san pham tuyet voi,POS,5
giao hang rat nhanh,POS,5
quan kh co chu nhu hinh,NEG,1
luon ung ho shop,POS,5
chat luong san pham tuyet voi dong goi san pham rat dep va chac chan,POS,5
m thich hang dot trc hon ke ca mau ma lan chat luong v nen cho 4 sao thoi,POS,4
hoi mong nhung ok,POS,4
giay nhe mau xinh,POS,5
moi thu deu on hang kha dep chu shop noi chuyen hai hoa giai quyet van de kha nhanh trong vong 1 not nhac,POS,5
con cai size s thi bi moc,NEG,1
moi nguoi nen suy nghi ki trc khi dat hang keo lai thieu hang,NEG,1
rat hop voi minh,POS,4
gui nham size qua rong,NEG,1
hang giong hinh vai ok thoi gian giao hang max nhanh chu shop nhiet tinh d,POS,5
nen gho con mac ra ngoai cua ao khac,NEU,3
chat phi bong nong,NEG,2
do dep shop giao hang nhanh va nhiet tinh,POS,5
chat luong san pham tuyet voi dong goi san pham dep chac chan thoi gian giao hang nhanh shop phuc vu sieu tot luon co ma minh it thich vai nhu vay cho lam hihi,POS,5
do dep rat hai long,POS,5
e dac mau do ma giao mau cam,NEG,1
ok trong tam gia,NEU,3
shop nhiet tinh tot bung hang dep,POS,5
tren ca tuyet voi,POS,5
ao day dep,POS,5
hang y hinh do mua bao nen giao con cham tre nen ko co cap di hoc 5 sao khich le,POS,5
san pham giong hinh chat luong tot goi hang can than,POS,5
qua dep qua ung y luon,POS,5
thoi gian giao hang rat nhanh,POS,5
giao hang hoi lau hang nhu 2 hand,NEG,1
vai dep nha,POS,4
shop nen de size khi dat lua chu hang ve sz nho mac chat k thich lam,NEG,2
hang kg dung nhu hinh shop phuc vu rat kem rat khong dang tien,NEG,1
chat lieu va form dang rat dep,POS,5
nhung it ra k nen de tieu de va mo ta san pham nhu vay,NEG,1
shop phuc vu rat tot thoi gian giao hang rat nhanh rat dang tien thoi gian giao hang rat nhanh chat luong san pham tuyet voi,POS,5
voi gia tien da sale thi chap nhan duoc,NEU,3
ko day qua cung ko mong qua,POS,4
chat luong san pham tuyet voi dong goi san pham rat dep va chac chan,POS,5
banh ngon giao hang nhanh se ung ho tiep chat luong san pham tuyet voi,POS,5
tuy nhien lai ao may ko deu,NEG,2
sp phu hop voi gia tien,POS,5
chat luong san pham tam duoc,NEU,3
shop phuc vu rat kem chat luong san pham rat kem,NEG,1
ao nhu hinh co diu mau khoq duoc tuoi nhu hinh nhuq ao ep mih om mac hoi to,POS,4
thoi gian giao hang rat nhanh chu shop rat la tuyet voi tro ch rat nhiet tinh minh rat la ung cai bug lam lun ak ngen,POS,5
sp tot a tks shop,POS,5
dong goi on,POS,4
rat ung y voi muc gia nhu vay,POS,5
chat luong sp tot,POS,5
con hang thi bo tu tren xuong duoi,NEG,2
khong giao ao ma giao dai 1 cai vay gi dau kh,NEG,1
hoi that vong,NEG,1
mau ao khong giong hinh size qua to,NEG,2
con co thu cam on rat de thuong nua,POS,4
thoi gian giao hang rat nhanh,POS,4
van chuyen nhanh,POS,5
tks shop nhe chat dep phom ao cung het nac giao hang nhanh nhu 1 con gio se ung ho dai dai,POS,5
chat luong rat tot shop phuc vu nhiet tinh rat dang tien,POS,5
voi gia ca nhu z cung ok ui,POS,5
chat luong san pham tuyet voi rat dang tien,POS,5
dep nhung nho nen mac kich lam a,NEU,3
goi hang rat ky ok,POS,5
ao day vai rat day va dep,POS,5
vai tot gia ca ok sieu sieu dep,POS,5
thoi gian giao hang rat nhanh,POS,5
vay xinh giong hinh duong may ti mi,POS,5
k dung ao trong hinh,NEG,1
thanks shop,POS,4
mau dep,POS,5
quan be qua shop ak,NEG,1
chat luong san pham tuyet voi vay rat dep rat dang tien,POS,5
giao hang nhanh,POS,4
co dieu 1 tui ma cho tan 2 tui hut am to,POS,4
ao dep lam shop a,POS,5
dong goi san pham chac chan thoi gian giao hang nhanh nhung chat vai k dc ung y cho lam nhanh gian,POS,4
chat luong san pham tuyet voi con duoc shop tang them qua di kem,POS,5
minh ung y,POS,5
tren ca tuyet voi luon a nen mua cua shop duoc tang kem qua nua a,POS,5
rat dang tien chat lieu vai rat ok min ma mat nua,POS,5
hag hoi te nhin dong goi ma nan qua,NEG,1
1 day bi tuot chi,POS,5
chat luong san pham tuyet voi shop phuc vu rat tot rat dang tien thoi gian giao hang rat nhanh se tiep tuc ung ho shop,POS,5
dong goi sieu dang yeu sp nhu hinh,POS,5
dep hang tot,POS,5
co cao giat bi ra mau,NEG,1
shop nen xem lai cach dong goi,NEG,1
chat luong tot nhung co dieu la shop dua lon size dat xl shop dao l hen la con mat dc,POS,4
vo dep,POS,4
vai dep min,POS,5
sang quac,NEG,2
thoi gian giao hang rat nhanh,POS,4
rat dang tien thoi gian giao hang rat nhanh shop phuc vu rat tot,POS,5
mua 2 doi,NEU,3
san pham rat tot chat luong ma gia lai re,POS,5
chat luong san pham rat kem rat rat kem hinh mot dang thuc te mot neo quan thi rong to size s ma nhu l quan thi lung ngan qua muc cho phep k toi muc vua chu dung noi la lung cao form khong om rong rong xau kinh khung,NEG,1
dong goi bi mop chut dat 2 mau hong va do cu thanh anh dep duoc tang kem vien nen uom nhung chua dung toi doi mot thoi gian xem sao da,NEU,3
chat luong san pham tot vai mat hoa van dep,POS,5
thanks,POS,5
cap cheo do co gian thap nen bung bau lon hoi vuong de bi tut,NEG,2
giao hang nhanh tuy nhien khong co vo nhu cam ket,POS,4
rat dang tien,POS,5
mau dep chat luong tot va gia qua re,POS,5
dep,POS,5
shop phuc vu rat tot rat dang tien,POS,5
vai ok mat,POS,4
dong goi san pham rat dep va chac chan,POS,5
ao rong 45 kg chac phai mac size s,NEU,3
huy don moi giao,NEG,1
chat vai k dep,NEG,1
giao lon kieu,NEG,1
rat la ung y luon,POS,5
rat dang tien,POS,5
mo bich ra thi bo do nhau rat mat tham my,NEG,1
hang tot,POS,5
thoi gian giao hang rat nhanh nhung ao hoi ngan shop a,NEU,3
chat luong tot,POS,5
chat thi duoc nhung quan may xau,NEU,3
da re con dep mua bao nhieu lan o shop roi lan nao cung qa dang dong,POS,5
dat xanh blue ma shop giao mau xam,NEG,1
chat duoc dung phom dang nhu anh so voi gia tien thi chat luong the nay qua on,POS,5
ko thoai mai lam,NEG,2
het hang k khoa sp cung k bao ng mua giao thieu hang hang thieu 15 k ma bo tra 10 k,NEG,1
chat vai mac vao kha ngua,NEG,1
khan hoi mong min,POS,4
nhung chat luong ok dang voi so tien,POS,4
hang xau,NEG,1
chat lieu quan tot,POS,5
dan keo thua hoi thieu chuyen nghiep con lai ok,NEU,3
hang tot chat luong san pham tuyet voi rat dang tien,POS,5
len hoi xau nhung nhin thi dep,NEU,3
ao kg giong hinh kem chat luong,NEG,1
chat luong san pham tuyet voi,POS,4
chat luong ok lam nha,POS,5
thoi gian giao hang nhanh dang dong tien chat luong san pham tot,POS,5
ao dep day dan hon ao mau trang rat dang tien,POS,5
shop phuc vu rat tot,POS,5
chat luong san pham tuyet voi,POS,5
thoi gian giao hang rat nhanh hang dep giong hinh tuy hoi ngan xiu,POS,4
tuy nhien tu nho hon so voi anh,POS,4
rep ib nhanh,POS,4
san pham giong hinh,POS,4
mau cam chay bat tone da va rang,POS,5
hang khong co size ma shop dam noi co size tim moi mat ko thay size no o cho nao size m to nhu xl,NEG,1
co dieu dung quang cao khong dung nhu vay,NEG,1
rat dang tien thoi gian giao hang rat nhanh quan xoc cung dep nua,POS,5
vai shop,NEG,1
ao sieu dep tuong dep the nao,NEG,1
chat luong sp hop voi gia tien,POS,5
gia va chat luong rat on,POS,4
ao rat mong,NEG,1
ao hoi mong nhung so voi gia thi cung tam,POS,4
chuc shop buon may ban dat,POS,5
chat luong san pham tuyet voi shop tu te cho 5 sao minh mua pacific rim lan nay la lan thu 4,POS,5
mat hoi ngua,NEG,2
giao thieu hang,NEG,1
buc,NEG,1
chat luong k dep,NEG,1
hang dep da mem,POS,5
ao dep chat luong san pham tuyet voi thoi gian giao hang rat nhanh,POS,5
nhung an thi man va k cay may,POS,4
rat dang tien,POS,5
chat lieu k giong hinh qua mong va bung het duong chi khong mac duoc,NEG,1
chat luong san pham rat kem chat luong san pham rat kem dong goi san pham rat kem shop phuc vu rat kem rat khong dang tien,NEG,1
minh phai thao ra may lai het ca 2 cai,NEG,2
chat luong san pham tuyet voi,POS,5
hang dep chat luong se ung ho shop,POS,5
hang rat toi xau,NEG,1
dong goi san pham rat dep va chac chan,POS,5
shop phuc vu rat tot,POS,5
giao hang hoi lau ao hoi chat,NEG,2
mau khong dep nhu trong anh tuy nhien vai dep,NEU,3
mac thu dep,POS,4
tay mjnh hoi nho so voi dong ho roi,NEU,3
hang len lo chi dang gia 30 k,NEG,1
nhung mat 2 cai bi loi,NEU,3
shop phuc vu rat kem,NEG,1
ao dep,NEU,3
quan dep nhug chat luog spham hoi kem xiu,NEU,3
chat luong san pham tuyet voi chat day dan,POS,4
gia nao thi chat ay,POS,4
dep moi toi hoi nho so voi shop mieu ta,POS,4
chat luong san pham tam duoc,POS,4
chat lieu vai ko dep lam duong may thi long leo qua chat luong so voi gia tien thi ko hop ly rat that vong ve shop,NEG,1
khach hang mua ve mac khong vua de nghi shop doi size nhung shop im lang khong phan hoi,NEG,2
nhung cach phuc vu ho tro cua nguoi ban qua kem,NEG,1
chat luong on sv gia,POS,4
chuc shop mua may ban dat nhe,POS,5
chat luong san pham tuyet voi,POS,5
mua combo 10 cai ma giao co 9 cai,NEG,1
chat luong san pham tuyet voi ao dep,POS,5
ao be ti con nha m lop 2 mac vua,NEG,1
mung qua cho doi san pham cu tuong ko nhu mong doi,NEU,3
nhan tin k thay tra loi,NEG,1
n chat luong san pham tuyet voi chat luong san pham tuyet voi chat luong san pham tuyet voi dong goi san pham rat dep va chac chan hang dep lam luon a,POS,5
thanks shop 3,POS,4
vai dep gia ok,POS,5
se ung ho shop nua,POS,5
hang dep hon trong hinh nhe,POS,5
ao tre vai very good,POS,5
chat luong san pham tuyet voi dong goi san pham rat dep va chac chan shop phuc vu rat tot rat dang tien thoi gian giao hang rat nhanh,POS,5
thoi gian giao hang lau,NEG,1
shop rat nhiet tinh va chu dao,POS,5
hoi rong shop oi,NEG,2
thoi gian giao hang rat nhanh shop phuc vu rat tot shop phuc vu rat tot shop phuc vu rat tot,POS,5
ben shopee dot nay ban va phi van chuyen dat hon lazada,NEG,2
ao hoi mong nhung gia nhu vay la on roi,NEU,3
shop phuc vu tot quan vai mat chat luong tot con hoi nhiu chi du mau thuc te sang hon anh chut,POS,4
rat hai long ve sp chat luonng,POS,5
vai day min ao y hinh rat dep,NEG,1
em khong nghi la ao dep nhu vay luon,POS,4
thoi gian giao hang rat nhanh,POS,5
shop phuc vu rat tot ban chu shop rat nhiet tinh,POS,5
hang o shop rat tot chat luong san pham con dep hon hinh quang cao hinh anh in rat sac net san pham vo cung tuyet voi,POS,5
form dep,POS,5
chat luong san pham tuyet voi,POS,5
ung lam cam on shop nhiu nha,POS,5
chat luong san pham tuyet voi quan rat dep a,POS,5
chat luong san pham tuyet voi dong goi san pham rat dep va chac chan shop phuc vu rat tot shop phuc vu rat tot shop phuc vu rat tot thoi gian giao hang rat nhanh,POS,5
mac dep nam luon,POS,5
dong goi san pham kem dong goi san pham rat kem dong goi san pham rat kem dong goi san pham rat kem dong goi san pham rat kem dong goi san pham rat kem dong goi san pham rat kem dong goi san pham rat kem dong goi san pham rat kem dong goi san pham rat kem dong goi san pham rat kem,NEG,1
dep vua y,POS,4
phai noi la rat dang tien,POS,5
shop phuc vu uy tin va chu dao,POS,5
ao mut mong ko nang,NEU,3
chat min dep form body mac sieu dep luon a,POS,5
mac vao bao xinh,POS,5
mau khong dep nhu hinh,NEG,1
rat hai long gia ca ok da dat lan 2 va rat ung ban be cung nho dat gium nua se ung ho lau dai 5,POS,5
de thuong giong hinh,POS,5
mau trang co ve chat day dan va mat hon,POS,4
co 32 bit va 64 bit nua,NEU,3
ao rat dep chat vai dc y hinh,POS,5
chat luong ao tuyet voi chat dep,NEG,1
thoi gian giao hang rat nhanh,POS,5
san pham sac lau nong ma chua hu,NEG,1
phuc vu kem,NEG,1
minh 48 kg ma mac quan nay bi trat luon r,NEG,1
minh tuong 1 mieng ai ngo shop gui 5 mieng,NEU,3
chat luong san pham tuyet voi dong goi san pham rat dep va chac chan,POS,5
hang y hinh,NEU,3
ao from dep lam a,POS,5
chat k dep nhu mig mua cho khac giao sai mau mac du shop cug gd thog bao nhug k hai log lam,NEG,1
dong goi san pham chac chan vai ok,POS,5
chat luong san pham tam duoc,NEG,2
chat rat thich,POS,4
vai mong va nong hang kg giong hinh va mieu ta,NEG,1
lan sau se ung ho shop,POS,5
ao dep lam chu shop tu van rat nhiet tinh lai co kem qua va thiep xinh xinh,POS,5
cung dep hj,POS,4
dang gia tien,POS,5
size m ma rong nhu xl ma ao dep nen cho 5 sao,POS,5
sau bao lan ton tien uong phi mua do ko ra gi gio moi kiem duoc shop ban do qua dep luon,POS,5
vo trong chat rieng nt thi ko tl,NEG,1
dat son mau cam dat thi giao minh mau hong,NEG,1
chat luong san pham tuyet voi,POS,5
ao mac len rat chuan a,POS,5
shop phuc vu rat kem thoi gian giao hang rat cham rat khong dang tien,NEG,1
duong chi khong chac,NEG,2
ao rat dep vai rat tot,POS,5
nhung vi hoi bi loi nhe shop,POS,4
vai dep,POS,5
huhu,NEG,1
minh mua 3 bo nhung bo ao trang kich co nho hon hai bo con lai mac quan bi hoi chat,NEU,3
toi k ung ao mau do bn gui cho t dat hai ao giong nhau ma sao gui khac vay day cot no ao mau do thi no ngan con ca hai ao may k thang mot benvdai mot ben ngan may ao ma k co eo gi het ao thi qua la mong manh,NEG,1
phu hop voi gia 29 k,POS,4
chu shop rat nhiet tinh va co trach nhiem voi khach,POS,5
shop ko gioi thieu thuc ve chat luong quan,NEG,1
nhung size m hoi nho biet v lay size l r,POS,4
ung phu hop gia tien,NEU,3
con duoc tang them doi tat mau hong cutee nua chu,POS,4
rat khong dang tien,NEG,1
ung lam a bao size hjhj,POS,4
ao xanh vai rat ok nhung mau trang k dep,POS,4
vai mac ko thoai mai ko giong anh mau,NEG,1
ly gi toan bo,NEU,3
qua nho,NEG,1
chi chu ban hang de thuong,POS,5
se tiep tuc ung ho shop ne,POS,5
chat vai form dep lam sh oi,POS,5
ao dep hihi,POS,5
form quan khong dep,NEG,1
<num> k 3 sp ca ship qua re cho mot cuoc tinh,NEG,2
vai khong bay mau sau lan giac dau tien,POS,5
khong dung sz dat sz l gui sz s be teo mac kieu gi,NEG,1
goi cam giac kha rit toc,NEG,1
son kha li va ben mau uong nuoc day ra li chut nhung van bam mau,POS,5
dong goi qua can than luon,POS,4
hang dep dung chung loai chac chan,POS,5
hang bi loi ao hoi lem mau,NEG,2
ca ma vach thi k ra,NEG,1
vay rat dep va mac vua,POS,5
chi thua con thua nhieu,NEG,2
no cung ko giong hinh,NEG,1
mat vao ze thuong lam a,POS,4
ao dep nhung dang ma rong hon chut nua thi dep vi minh thich oversize,POS,4
phai noi that men chi chu shop cuc ki than thien va nhiet tinh tu van cho khach se ung ho lai shop phuc vu rat tot,POS,5
thoi gian giao hang nhanh,POS,5
xau,NEG,1
shop phuc vu tot,POS,5
ao thun min,POS,5
chat dep,POS,5
chat luong san pham tot thoi gian giao hang nhanh,POS,5
dat vay len nhung lai giao ao khoac len,NEG,1
rat dep shop a ai cx khen vay dep chat thi khoi che luon dep k gi ta noi luon mac vao nhin rat ton dang nha ung qua ha lan sau chac chan ung ho shop tiep,POS,5
dat 2 cai sz s giao 1 sz s 1 sz l,NEU,3
se ung ho shop dai dai,POS,4
b chu shop nch rat de thuong,POS,5
san deal dc 1 k bao bi dep ngoi but on nhung muc nhanh bay mau thanh tung mang,NEU,3
