text,label,rate
box nhàu rách nhìn hơi ghê tí nhưng ko sao,NEU,3
nhưng bao silicon đựg pin mình nói shop lấy màu xanh shop đã ok mà lại giao cái màu đen hàng cũ còn bị trầy xước nhiều dơ có cát bụi trog bao đựg,NEG,2
hàng rất đẹp shop phục vụ rất tốt thời gian giao hàng rất nhanh 1 ngay đã đến nơi,POS,5
thời gian giao hàng rất nhanh vải mịn mát mặc đẹp lắm,POS,5
quality clothes,POS,4
chất lượng sản phẩm tuyệt vời,POS,5
giống y hình thích thật,POS,5
thời gian giao hàng rất chậm chất lượng sản phẩm tốt,POS,4
chất lượng sản phẩm tuyệt vời rất đáng tiền,POS,5
sp giống hình tuy nhiên fom nhỏ hơn so với chuẩn m đặt fom rộng mà vẫn nhỏ,NEU,3
k full man hinh vien kcl k vat nhu mo ta vuot rat can tay kinh nho che mat 1 phan man hinh cho 1 sao vi mo ta sp k trung thuc,NEG,1
chất lượng màu sắc khá ổn giống ảnh khá hài lòng,POS,5
chất áo đẹp rẻ so với giá tiền,POS,5
shop gửi m có 1 nửa bị size nhỏ hơn,NEU,3
bảng mắt màu cam nhưng lên da màu hơi hồng hồng,NEU,3
mình ko thích sp như vậy,NEG,2
chất lượng sản phẩm tuyệt vời,POS,5
vải chất cứng k phải len dáng y hình,NEU,3
giày rất là ok đóng gói sp chắc chắn,POS,4
áo đẹp phù hợp với giá tiền,POS,5
chất lượng sản phẩm tot nhung hoi mong,POS,4
đóng gói sản phẩm ko dc đẹp nhưng sp vừa vặn phù hợp giá tiền,POS,4
đóng gói sản phẩm rất đẹp và chắc chắn,POS,5
phải gọi là thun tăm thì đúng hơn là len tăm,NEG,2
chắc chắn chỉ dám mua lần này không có lần sau,NEG,2
không có chăn thì nhìn được mà nhét chăn vào thì bị phồng,NEU,3
cũng ko ra k hết,NEU,3
túi đẹp màu sang chất lượng tốt,POS,5
nơ xấu bị vải tưa ra,NEG,1
mua 2 lần rồi lần nào cũng ưng luôn í,POS,5
đẹp bền,POS,4
thoi gian giao hang rat nhanh,POS,4
nhưng size xxl đă t hơn nhưng la i mo ng hơn size l,NEG,2
vải hơi mỏng nhưng form đẹp,POS,4
size rộng quá shop ơi,NEU,3
chất lượng sản phẩm tuyệt vời hàng tốt gọng dẻo,POS,5
chua nhan dc hang,NEU,3
một số chỗ bị xước,NEG,2
gói hàng cẩn thận bên shop giao hàng cho bên vận chuyển nhanh chóng tuy nhiên bên vận chuyển giao lại cho khách thì khá lâu đã check hàng chuẩn auth nhé mn mới nhận hàng chưa dùng nên k thể đánh giá 9 xác chất lượng được tuy nhiên thì có mùi thơm mình rất thích nhẹ dịu k cần phải dùng mước hoa,POS,4
túi quá mỏng và dễ rách khác hẳn hàng lần trước mua thật sự thất vọng,NEG,1
chất vải rất đẹpp,POS,4
đóng gói kỹ lưỡng chắc chắn,NEU,3
nhưng mình 45 kg cao 1 m52 mặc size m cảm thấy hơi cộc,NEU,3
lỡ mua rồi mà chắc k dám dùng cho bé,NEG,2
chất lại còn dày dặn,POS,5
giao hàng nhanh,POS,4
áo màu trắng nào cũng có vết bẩn giăt k sạch,NEG,1
đáng đồng tiền thời gian giao hàng nhanh chất lượng sản phẩm tốt đóng gói sản phẩm chắc chắn mãi ủng hộ shop,POS,5
quá chim ưng luôn ạ vừa rẻ vừa chất lượng,POS,4
thời gian giao hàng nhanh đóng gói sản phẩm chắc chắn hàng giống y hình nhưng chưa sử dụng thử,POS,5
chất lượng sản phẩm tuyệt vời rất đáng tiền,POS,5
1 set luôn ạ,POS,5
wa tệ,NEG,1
shop ban hang cu ban hang da sai roi,NEG,2
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn chất lượng sản phẩm tuyệt vời shop phục vụ rất tốt rất đáng tiền hàng rất đẹp nhưng bị chật với mình phải dùng nối,POS,4
nhận hàng còn được tặng quà và lời chúc nên cả thấy rất vui,POS,5
chất lượng sản phẩm tuyệt vời vải ổn,POS,5
áo y hình chất lượng tốt dưới 50 kg sẽ vừa hơn,POS,4
màu khác xa với hình ảnh,NEG,2
rất đáng tiền,POS,5
sao shoppee lại bảo đảm cho một loại hàng như vầy không biết,NEG,1
áo phù hợp giá tiền k biết giặt có bị ra màu k mình 1 m60 44 kg mặc size l rộng thênh thang luôn may shop không tư vấn là mua xl luôn r mặc m có lẽ ok hơn 5 cho sự nhiệt tình của shop,POS,4
combo 10 c nhưng các màu đều dễ mặc,POS,4
dt k dep xai k dc mau mau khong dung ban gja mat nhan vien noi chuyen thi khong co dj hoc,NEG,2
đóng gói sản phẩm chắc chắn shop phục vụ khá tốt chất áo mỏng và hơi nóng,POS,4
áo cho trẻ em mặc thì vừa,NEG,2
vải nhăn chất lượng k giống mình nghĩ không hài lòng lắm nhưng với giá <num> k thì cũng k đắt,NEU,3
chất vải rất đẹp đung mẫu,POS,5
shop giao thiếu e 8 đôi tất là 65 k,NEU,3
giày đẹp,POS,4
khỏi bàn luôn,POS,4
giao hàng nhanh ch dùng nên ch biết chất lượng như nào nhg nói chung là quá rẻ,POS,4
hàng rộng rãi mặc dễ thương phù hợp giá tiền,POS,5
55 kí 1 m63 mặc ko vừa nhưng chất quần ổn,NEU,3
mỏng k như hình,NEG,2
rất đáng tiền,POS,5
rất đẹp rất đáng tiền mua,POS,5
a o mê m ma t da ng ôm go n ngư c râ t thi ch nha,POS,5
chất lượng sản phẩm tuyệt vời lưng váy cứng mặc vào hơi ngứa,NEU,3
mặc siêu siêu thích ý,POS,5
sản phẩm mới và đầy đủ linh kiện,NEU,3
rất đáng tiền,POS,5
cảm ơn shop,NEU,3
shop nch rất dễ thương và nhiệt tình,NEU,3
shop phục vụ rất tốt thời gian giao hàng rất nhanh còn được tặng thêm miếng,POS,4
mình mua size l phòng trừ đến lúc bụng to,POS,4
túi nhỏ hơn so với ảnh,NEU,3
nhưng bù lại shop nhiệt tình chu đáo,POS,5
chất lượng sản phẩm rất kém shop làm ăn ko uy tín gửi hàng ko đúng hình,NEG,1
lần thứ 3 mua tại shop lúc đầu mình đặt nhầm màu cam đất ib nhờ shop đổi thành màu vàng,POS,4
vải tốt giống hình nên lựa nhỏ hơn 1 size phía trc quần k che đc hết nên mặc ngược lại trước ra sau rất sexy,POS,5
mình dặn là mỗi màu 1 cái mà,NEU,3
kém chất luọng,NEG,1
váy đẹp,POS,4
minh nhan duoc hang roi chất lượng sản phẩm tuyệt vời,POS,5
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn màu hơi đậm hơn mình nghĩ,POS,5
hộp gửi siêu kewt,POS,4
lại cho mình 2 trắng 1 da,NEU,3
hang rat dep nha shop,POS,4
chất vải ok,POS,4
đẹp i hình,POS,5
mình cao 1 m60 mặc vừa tới rún d,NEU,3
shop phục vụ khá tốt đáng đồng tiền,POS,4
áo hơi cũ cổ vs ống tay ko giống hình mặc lên ng thì đẹp,NEU,3
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn rất đáng tiền rất đáng tiền thời gian giao hàng rất nhanh thời gian giao hàng rất nhanh,POS,5
giao ko đúng mẫu đặt nghĩ sao đặt mẫu 95 k giao mẫu 65 k vui thật buôn bán mà đẩy hàng tồn cho khách kiểu đó đổi trả rắc rối nên đành chịu vì gần sinh r,NEG,1
phải sửa lại mới vừa,NEU,3
cvay đẹp,POS,4
vẫn ưng vì áo đẹp,POS,4
chất lượng sản phẩm tuyệt vời sẽ còn ủng hộ shop dài dài,POS,5
chất lượng sản phẩm ok,POS,4
nhưg a o khoa t cu a bn giao cho mih bi di nh ca i gi đo,NEG,2
đẹp quá shop ơi,POS,5
voucher chỉ áp dụng 1 trong 3 điểm nêu trên nên hơi bất tiện,NEU,3
shop giao hàng lâu 3 4 ngày mới nhận dc,NEU,3
hàng ưng lắm nha mng mua của shop nhiều lần rồi mà lần nào cũng tốt hết,POS,5
mình mặc khá chật đặc biệt là cổ và tay áo không dài lắm,NEU,3
chất vải rất đẹp shop bây be,POS,5
trội ôi,NEU,3
chất lượng sản phẩm tuyệt vời rất đáng tiền shop phục vụ rất tốt đóng gói sản phẩm chắc chắn,POS,5
2 sao cho shop còn sp thì xếp xó rồi,NEG,1
giao hàng đúng hẹn nữa,POS,5
giao hàng nhanh chủ shop dễ thương nhiệt tình,POS,5
bơm hơi yếu,NEU,3
hàng ok,POS,4
váy caro rất đẹp,POS,5
hàng đúng giá tiền,POS,4
áo ngắn nhỏ 1 m63 55 kg mặc vào như đồ ở nhà,NEG,2
chủ shop nhiệt tình,NEU,3
giao hàng nhanh gói cẩn thận,POS,5
hàng đẹp nhưng độ co giãn ít quá,NEU,3
chất lg cũng ok,POS,4
giao thiếu 1 áo cagidan của mình,NEU,3
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn rất đáng tiền shop phục vụ rất tốt thời gian giao hàng rất nhanh,POS,5
bức xúc mỗi việc bọn shoppe lm ăn vớ vẩn vl,NEU,3
rất đáng tiền,POS,5
sp đẹp và chất lượng,POS,5
nhưng k nha mn áo đẹp lắm,POS,5
mua 2 lần rồi khô gà ok lắm,POS,5
vải nóng,NEG,2
sách chuẩn,POS,5
thanks,POS,4
chất vải không hợp với giá tiền,NEG,1
chất lượng sản phẩm tuyệt vời,POS,5
chất lượng sản phẩm quá tuyệt vời,POS,4
mọi người yên tâm order,POS,4
k vua y ao k dug size,NEU,3
có lỗi 1 chút,NEU,3
quần trắng vải ok đen thì thô cứng quần trắng bị rách ngay ống quần nhưng lỡ cắt mạc rồi nên cũng chả trả dc áo ôm nhưng mặc thùng thình ko nên mua áo,NEG,2
đóng gói sản phẩm rất đẹp và chắc chắn,POS,4
chất lượng sản phẩm rất kém,NEG,1
bạn nào cao 1 m65 thì sinh ra để dành cho nó mình 1 m61 hơi dài 1 chút,NEU,3
shop phản hồi nhanh tư vấn nhiệt tình mình nhận hàng vừa vặn form người đúng size,POS,4
chưa dùng dây đai rụng lả tả có 3 rụng 1,NEG,1
vải dày đẹp,POS,5
đặt đen giao xanh,NEG,2
ủng hộ mẹ bầu mua vài bộ mặc thoải mái,POS,5
đẹp lại còn chân nữa đã vậy lại còn rẻ,POS,5
hương thơm dễ chịu,POS,5
không được như mình mong đợi,NEG,2
áo đẹp chất áo rất đẹp ạ đóng gói sản phẩm rất đẹp và chắc chắn,POS,5
đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt,POS,5
vải quần đẹp mát 82 kg vẫn mặc vừa mình sẽ mua thêm vài hộp nua,POS,5
đóng gói sản phẩm rất đẹp và chắcchắna o xanhgiaonhâ m ma ukhông giô ng hi nh,NEG,2
son chuẩn auth màu lên rất đẹp ạ,POS,5
giao áo khác,NEG,2
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn rất đáng tiền shop phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanh,POS,5
hài lòng ạ,POS,4
sách đẹp màu tặng kèm cũng đẹp,POS,5
mua ba mẫu đều mặc vừa và rất ok,POS,4
hơn cả mong đợi,POS,5
vải xấu tấm lưới bên trong lòi ra ngoài mặc k đc nên phảu cắt,NEG,1
áo thun vải oke,NEU,3
áo được nhưng hơi mỏng,NEU,3
hơi mỏng,NEU,3
chất lượng sản phẩm tốt thời gian giao hàng nhanh,POS,5
không dùng được túi shop ạ,NEG,1
dây dán sơ sài đoạn gập,NEG,2
đây là đầu chải dưỡng mi đây ah tới cạn lời luôn ah khô cong ah và mùi rất khủng khiếp,NEG,1
chất lượng sản phẩm tuyệt vời,POS,5
chất lượng sản phẩm tạm được nghe ko được tốt như mô tả lần sau đừng mô tả thái quá lên như thế,NEG,2
chất vải đc,POS,4
chất lượng hàng ok hơn mong đợi,POS,4
lần sau mình sẽ ủng hộ shop thêm nữa,NEU,3
đẹp nhưng hơi ngắn chuẩn phom rộng tóm lại rất xứng 5 sao,POS,4
góp ý với shop đóng hộp carton thì tốt hơn,NEU,3
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn chất lượng sản phẩm tuyệt vời chất lượng sản phẩm tuyệt vời chất lượng sản phẩm tuyệt vời chất lượng sản phẩm tuyệt vời chất lượng sản phẩm tuyệt vời chất lượng sản phẩm tuyệt vời chất lượng sản phẩm tuyệt vời,POS,5
mình gỡ tấm lót ra và mặc như thể áo lót dành cho áo mỏng thì rất đẹp nghĩa là bên trong vẫn mặc thêm áo ngực yên tâm là không bị nóng đâu,POS,5
không đẹp như hình,NEG,2
áo đẹp form chuẩn xinh,POS,5
vay ko giong hinh giay keo bi dung kho keo ban lung ko om lung chất lượng sản phẩm kém,NEG,1
đóng gói sản phẩm tạm được shop phục vụ tạm được,NEU,3
quần giống hình nè nhưng mỗi tội giao hàng hơi bị lâu th,POS,4
đặt 2 bộ màu đen mà 1 bộ đen 1 bộ áo đen quần xám,NEG,2
áo size s nhưng cũng hơi to dành cho ng trên 46 kg mặc đẹp hơn,POS,4
y chang hình,POS,4
đây là lần thứ 2 mua bên shop,POS,5
áo rất đẹp sẽ ủng hộ shop dài lâu,POS,5
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn,POS,5
màu áo bên ngoài đẹp hơn trong ảnh nha kiểu dáng đúng như shop đăng lun rất rất ưng,POS,5
hàng đẹp,POS,5
shop phục vụ rất tốt,POS,5
5 sao vì chất lượng hàng tốt,POS,5
nhă n tin pha n a nh shop onl nhưng ko tra lơ i,NEG,2
làm ăn như shit ý,NEG,2
hàng đẹp lắm shop ơi,POS,5
ô số với giá,NEU,3
k như hình lắm nhưng chấp nhận đc,NEU,3
tóm lại thank shop nhiều,POS,5
thực sự là bạn nào phải rất rất gầy mới mặc được đồ của shop mình cao 1 m62 nặng 50 kg k hề béo mà mặc chật ních không chui nổi tay qua,NEG,2
chất lượng sản phẩm tuyệt vời,POS,5
hơi mỏng,NEG,2
tem còn bị dán lệch,NEU,3
máy đang chạy win7 cài drive k dc phải cài lại win10 mới cài drive dc,NEU,3
sp y hình mẫu chất vải ổn shop phục vụ rất tốt,POS,4
giao hàng rất nhanh đóng gói sản phẩm cẩn thận,POS,5
chất vải đẹp,POS,4
chất vải khác với ảnh,NEG,2
đây là màu hồng,NEG,2
áo đẹp nhưng nhỏ hơn size 34 mình thường mặc nhiều,POS,4
lần sau chú ý hơn,NEU,3
thời gian giao hàng rất nhanh rất đáng tiền shop phục vụ rất tốt đóng gói sản phẩm rất đẹp và chắc chắn chất lượng sản phẩm tuyệt vời 3 3,POS,5
bóng hơi bé và mềm,NEU,3
có khuyến mại mà không thấy kèm theo,NEG,2
giao hàng 4 giờ quá nhanh,NEU,3
shop phục vụ rất tốt nhưng chất vải nóng thật,NEG,2
đẹp quá ạ,POS,5
áo hơi rông,NEU,3
thất vọng,NEG,1
chất vải hơi nóng,NEU,3
lần sau em nhứt định sẽ mua thêm 1 đôi nữa ở shop,POS,4
rất đáng tiền,POS,5
không đáng tiền,NEG,1
áo đẹp,POS,4
đồ hơi chật nhưng vải ok,NEU,3
minh mua ve cung de ko,NEU,3
chất lượng sản phẩm tốt,POS,5
chất liệu k tốt size form nhỏ co giãn k tốt mặc thử đã bục chỉ luôn rồii,NEG,2
mình phải nhồi thêm vào cho hồi dáng túi,NEG,2
hàng y ảnh,POS,5
giao hàng nhanh,POS,5
áo đẹp ôm ngực,POS,5
đóng gói sơ sài chất lượng sản phẩm tuyệt vời,POS,4
đánh khô môi mùi son hơi hắc shop độn giá từ <num> k lên <num> k để giảm giá,NEG,2
chúc shop luôn đắt hàng nhé,POS,4
chất lượng sản phẩm tuyệt vời,POS,5
áo đẹp chất đẹp nhưng hơi móng xíu,POS,4
nhiều nilon,NEG,2
ok lắm,POS,5
hàng ok,POS,4
cho 5 sao vi châ t lươ ng sp va dv,POS,5
mình 41 kg mà mặc áo còn bó,NEU,3
đóng gói sản phẩm rất đẹp và chắc chắn chất lượng sản phẩm tốt shop phục vụ rất tốt,POS,5
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop tl tn nhanh nhiệt tình tư vấn và hỗ trợ sẽ ủng hộ nhiều nhiều,POS,5
hàng nhìn không cứng cáp như hình chụp sản phẩm,NEG,2
hang đe p tiệt voi,POS,5
sau khi nhận hàng shop còn nt hỏi ý kiến yêu cái shop này mất thôi,POS,4
rất đáng tiền,POS,5
thời gian giao hàng rất nhanh,POS,5
tôi đặt hàng từ 29 10 <num> đến nay 05 11 chưa nhận được hàng mà hệ thống đã báo giao thành công,NEU,3
tôi sẽ đặt thêm 1 cái nữa,POS,5
khi dùng thơm và mềm môi,POS,5
vẫn không hoàn lại 40 k từ đơn trước hết hàng không báo,NEG,2
đóng gói sản phẩm rất đẹp và chắc chắn rất đáng tiền thời gian giao hàng rất nhanh chất lượng sản phẩm tuyệt vời,POS,5
thời gian giao hàng rất nhanh,POS,5
sp rất ok còn lại chờ vào tgian xem máy thế nào,POS,4
áo và chất đều oke,POS,5
mình m50 46 kg mặc ống quần hơi rộng nhưng vải đẹp là ưng rồi,POS,4
chất lượng sản phẩm tuyệt vời rất xinh luôn,POS,5
shop giao hàng nhanh,POS,4
quần quá dài và mỏng không giống hình,NEG,2
quá thất vọng,NEG,1
hơi dài,NEU,3
áo đẹp đóng gói chắc chắn,POS,4
sr shop vì feedback nhìn hơi tơi tả,POS,4
đóng gói sản phẩm rất đẹp và chắc chắn,POS,5
